exp1 | INFO flwr 2023-11-24 19:28:19,794 | app.py:151 | Starting Flower server, config: ServerConfig(num_rounds=20, round_timeout=None)
exp1 | INFO flwr 2023-11-24 20:43:00,901 | server.py:125 | fit progress: (2, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.6060606060606061, 'Loss': 0.6863281621652491, 'Precision': 0.5755395683453237, 'Recall': 0.64, 'F1': 0.6060606060606061, 'AUC': 0.6077697841726619, 'PRAUC': 0.6929970568999346}], 'CMMD': [{'Accuracy': 0.5149625935162094, 'Loss': 0.6878492913994134, 'Precision': 0.8585858585858586, 'Recall': 0.42358803986710963, 'F1': 0.5672969966629587, 'AUC': 0.6067940199335549, 'PRAUC': 0.8574211138150127}], 'VinDr': [{'Accuracy': 0.5688622754491018, 'Loss': 0.6909666387807756, 'Precision': 0.7555555555555555, 'Recall': 0.20359281437125748, 'F1': 0.32075471698113206, 'AUC': 0.5688622754491018, 'PRAUC': 0.678675981370592}], 'RSNA': [{'Accuracy': 0.5663265306122449, 'Loss': 0.6922582936286926, 'Precision': 0.5942028985507246, 'Recall': 0.41836734693877553, 'F1': 0.4910179640718563, 'AUC': 0.5663265306122449, 'PRAUC': 0.6516932860100562}]}, 3778.4056759179803)
exp1 | DEBUG flwr 2023-11-24 20:43:00,903 | server.py:173 | evaluate_round 2: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 20:48:22,901 | server.py:187 | evaluate_round 2 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 20:48:22,903 | server.py:223 | fit_round 3: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 21:23:29,762 | server.py:237 | fit_round 3 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-24 21:25:49,741 | server.py:125 | fit progress: (3, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.4734848484848485, 'Loss': 0.6905033237793866, 'Precision': 0.4734848484848485, 'Recall': 1.0, 'F1': 0.6426735218508998, 'AUC': 0.5, 'PRAUC': 0.7367424242424243}], 'CMMD': [{'Accuracy': 0.7506234413965087, 'Loss': 0.6708622866985845, 'Precision': 0.7506234413965087, 'Recall': 1.0, 'F1': 0.8575498575498576, 'AUC': 0.5, 'PRAUC': 0.8753117206982544}], 'VinDr': [{'Accuracy': 0.5, 'Loss': 0.6912870364529746, 'Precision': 0.5, 'Recall': 1.0, 'F1': 0.6666666666666666, 'AUC': 0.5, 'PRAUC': 0.75}], 'RSNA': [{'Accuracy': 0.5, 'Loss': 0.6912438535690307, 'Precision': 0.5, 'Recall': 1.0, 'F1': 0.6666666666666666, 'AUC': 0.5, 'PRAUC': 0.75}]}, 6347.2450608310755)
exp1 | DEBUG flwr 2023-11-24 21:25:49,743 | server.py:173 | evaluate_round 3: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 21:31:11,996 | server.py:187 | evaluate_round 3 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 21:31:12,018 | server.py:223 | fit_round 4: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 22:07:00,829 | server.py:237 | fit_round 4 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-24 22:08:37,702 | server.py:125 | fit progress: (4, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.4734848484848485, 'Loss': 0.6882083380923552, 'Precision': 0.4734848484848485, 'Recall': 1.0, 'F1': 0.6426735218508998, 'AUC': 0.5, 'PRAUC': 0.7367424242424243}], 'CMMD': [{'Accuracy': 0.7481296758104738, 'Loss': 0.6689353678740707, 'Precision': 0.7518891687657431, 'Recall': 0.9916943521594684, 'F1': 0.8553008595988538, 'AUC': 0.5033471760797342, 'PRAUC': 0.8749089674451493}], 'VinDr': [{'Accuracy': 0.5, 'Loss': 0.6910585221790132, 'Precision': 0.5, 'Recall': 1.0, 'F1': 0.6666666666666666, 'AUC': 0.5, 'PRAUC': 0.75}], 'RSNA': [{'Accuracy': 0.5, 'Loss': 0.6909202551841735, 'Precision': 0.5, 'Recall': 1.0, 'F1': 0.6666666666666666, 'AUC': 0.5, 'PRAUC': 0.75}]}, 8915.206377702067)
exp1 | DEBUG flwr 2023-11-24 22:08:37,704 | server.py:173 | evaluate_round 4: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 22:13:51,607 | server.py:187 | evaluate_round 4 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 22:13:51,609 | server.py:223 | fit_round 5: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 22:49:27,325 | server.py:237 | fit_round 5 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-24 22:51:02,371 | server.py:125 | fit progress: (5, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.4734848484848485, 'Loss': 0.6843210248386159, 'Precision': 0.4734848484848485, 'Recall': 1.0, 'F1': 0.6426735218508998, 'AUC': 0.5, 'PRAUC': 0.7367424242424243}], 'CMMD': [{'Accuracy': 0.7506234413965087, 'Loss': 0.6602981978771734, 'Precision': 0.7838983050847458, 'Recall': 0.9219269102990033, 'F1': 0.8473282442748092, 'AUC': 0.5784634551495016, 'PRAUC': 0.8822143533277848}], 'VinDr': [{'Accuracy': 0.5, 'Loss': 0.6883702789034162, 'Precision': 0.5, 'Recall': 1.0, 'F1': 0.6666666666666666, 'AUC': 0.5, 'PRAUC': 0.75}], 'RSNA': [{'Accuracy': 0.5102040816326531, 'Loss': 0.6882982993125916, 'Precision': 0.5051546391752577, 'Recall': 1.0, 'F1': 0.6712328767123288, 'AUC': 0.5102040816326531, 'PRAUC': 0.7525773195876289}]}, 11459.875517170061)
exp1 | DEBUG flwr 2023-11-24 22:51:02,374 | server.py:173 | evaluate_round 5: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 22:56:23,909 | server.py:187 | evaluate_round 5 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 22:56:23,911 | server.py:223 | fit_round 6: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 23:32:19,859 | server.py:237 | fit_round 6 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-24 23:33:56,246 | server.py:125 | fit progress: (6, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.4734848484848485, 'Loss': 0.6892402066903955, 'Precision': 0.4734848484848485, 'Recall': 1.0, 'F1': 0.6426735218508998, 'AUC': 0.5, 'PRAUC': 0.7367424242424243}], 'CMMD': [{'Accuracy': 0.7543640897755611, 'Loss': 0.6469746325530258, 'Precision': 0.7856135401974612, 'Recall': 0.925249169435216, 'F1': 0.8497330282227308, 'AUC': 0.5826245847176079, 'PRAUC': 0.8834862176592313}], 'VinDr': [{'Accuracy': 0.5014970059880239, 'Loss': 0.6896928194023314, 'Precision': 0.5007496251874063, 'Recall': 1.0, 'F1': 0.6673326673326674, 'AUC': 0.5014970059880239, 'PRAUC': 0.7503748125937031}], 'RSNA': [{'Accuracy': 0.5127551020408163, 'Loss': 0.6879656195640564, 'Precision': 0.5064599483204134, 'Recall': 1.0, 'F1': 0.6723842195540309, 'AUC': 0.5127551020408163, 'PRAUC': 0.7532299741602067}]}, 14033.750500753056)
exp1 | DEBUG flwr 2023-11-24 23:33:56,249 | server.py:173 | evaluate_round 6: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-24 23:38:51,006 | server.py:187 | evaluate_round 6 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 23:38:51,033 | server.py:223 | fit_round 7: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 00:12:47,004 | server.py:237 | fit_round 7 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 00:15:51,939 | server.py:125 | fit progress: (7, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.4772727272727273, 'Loss': 0.6853080602253184, 'Precision': 0.47509578544061304, 'Recall': 0.992, 'F1': 0.6424870466321244, 'AUC': 0.5031942446043166, 'PRAUC': 0.735441832114246}], 'CMMD': [{'Accuracy': 0.7369077306733167, 'Loss': 0.6142499908512714, 'Precision': 0.7887740029542097, 'Recall': 0.8870431893687708, 'F1': 0.8350273651290071, 'AUC': 0.5860215946843854, 'PRAUC': 0.8803026111240838}], 'VinDr': [{'Accuracy': 0.5149700598802395, 'Loss': 0.6844364759467897, 'Precision': 0.5077399380804953, 'Recall': 0.9820359281437125, 'F1': 0.6693877551020408, 'AUC': 0.5149700598802396, 'PRAUC': 0.7493789510761759}], 'RSNA': [{'Accuracy': 0.5127551020408163, 'Loss': 0.6848113703727722, 'Precision': 0.5064599483204134, 'Recall': 1.0, 'F1': 0.6723842195540309, 'AUC': 0.5127551020408163, 'PRAUC': 0.7532299741602067}]}, 16549.44323942205)
exp1 | DEBUG flwr 2023-11-25 00:15:51,941 | server.py:173 | evaluate_round 7: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 00:21:16,110 | server.py:187 | evaluate_round 7 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 00:21:16,113 | server.py:223 | fit_round 8: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 00:56:39,981 | server.py:237 | fit_round 8 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 00:58:20,789 | server.py:125 | fit progress: (8, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5303030303030303, 'Loss': 0.6848590058438918, 'Precision': 0.5020576131687243, 'Recall': 0.976, 'F1': 0.6630434782608695, 'AUC': 0.5527482014388488, 'PRAUC': 0.7447106247661803}], 'CMMD': [{'Accuracy': 0.7082294264339152, 'Loss': 0.604074718321071, 'Precision': 0.8108108108108109, 'Recall': 0.7973421926910299, 'F1': 0.8040201005025126, 'AUC': 0.6186710963455149, 'PRAUC': 0.8801363521249852}], 'VinDr': [{'Accuracy': 0.5269461077844312, 'Loss': 0.6786967459179106, 'Precision': 0.5141955835962145, 'Recall': 0.9760479041916168, 'F1': 0.6735537190082644, 'AUC': 0.5269461077844311, 'PRAUC': 0.7511097678460115}], 'RSNA': [{'Accuracy': 0.5178571428571429, 'Loss': 0.6779542434215545, 'Precision': 0.5091863517060368, 'Recall': 0.9897959183673469, 'F1': 0.6724436741767764, 'AUC': 0.5178571428571429, 'PRAUC': 0.7520421554448552}]}, 19098.293127554003)
exp1 | DEBUG flwr 2023-11-25 00:58:20,791 | server.py:173 | evaluate_round 8: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 01:03:42,889 | server.py:187 | evaluate_round 8 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 01:03:42,891 | server.py:223 | fit_round 9: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 01:40:22,286 | server.py:237 | fit_round 9 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 01:42:04,148 | server.py:125 | fit progress: (9, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5492424242424242, 'Loss': 0.7060989895287682, 'Precision': 0.5128205128205128, 'Recall': 0.96, 'F1': 0.6685236768802227, 'AUC': 0.5699280575539568, 'PRAUC': 0.7458799533799534}], 'CMMD': [{'Accuracy': 0.6645885286783042, 'Loss': 0.6013857178828296, 'Precision': 0.8159392789373814, 'Recall': 0.7142857142857143, 'F1': 0.7617360496014172, 'AUC': 0.6146428571428572, 'PRAUC': 0.872344416811049}], 'VinDr': [{'Accuracy': 0.5583832335329342, 'Loss': 0.6686595032612482, 'Precision': 0.5340314136125655, 'Recall': 0.9161676646706587, 'F1': 0.6747519294377067, 'AUC': 0.5583832335329342, 'PRAUC': 0.7460576229739474}], 'RSNA': [{'Accuracy': 0.5306122448979592, 'Loss': 0.6778059506416321, 'Precision': 0.5164835164835165, 'Recall': 0.9591836734693877, 'F1': 0.6714285714285715, 'AUC': 0.5306122448979592, 'PRAUC': 0.7480376766091051}]}, 21721.652849711012)
exp1 | DEBUG flwr 2023-11-25 01:42:04,149 | server.py:173 | evaluate_round 9: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 01:47:26,288 | server.py:187 | evaluate_round 9 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 01:47:26,289 | server.py:223 | fit_round 10: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 02:23:33,139 | server.py:237 | fit_round 10 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 02:25:10,999 | server.py:125 | fit progress: (10, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5189393939393939, 'Loss': 0.7283273917787215, 'Precision': 0.4956896551724138, 'Recall': 0.92, 'F1': 0.6442577030812325, 'AUC': 0.539136690647482, 'PRAUC': 0.7267842215256007}], 'CMMD': [{'Accuracy': 0.6546134663341646, 'Loss': 0.5997998048277462, 'Precision': 0.8256513026052105, 'Recall': 0.6843853820598007, 'F1': 0.7484105358764759, 'AUC': 0.6246926910299003, 'PRAUC': 0.8734722076691639}], 'VinDr': [{'Accuracy': 0.5419161676646707, 'Loss': 0.6813997633400417, 'Precision': 0.522508038585209, 'Recall': 0.9730538922155688, 'F1': 0.6799163179916319, 'AUC': 0.5419161676646707, 'PRAUC': 0.7545174923464967}], 'RSNA': [{'Accuracy': 0.5688775510204082, 'Loss': 0.6779826176166535, 'Precision': 0.540785498489426, 'Recall': 0.9132653061224489, 'F1': 0.6793168880455408, 'AUC': 0.5688775510204082, 'PRAUC': 0.7487090757753252}]}, 24308.503053326975)
exp1 | DEBUG flwr 2023-11-25 02:25:11,001 | server.py:173 | evaluate_round 10: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 02:29:47,480 | server.py:187 | evaluate_round 10 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 02:29:47,482 | server.py:223 | fit_round 11: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 03:05:43,958 | server.py:237 | fit_round 11 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 03:07:25,817 | server.py:125 | fit progress: (11, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5416666666666666, 'Loss': 0.7012562804362353, 'Precision': 0.51, 'Recall': 0.816, 'F1': 0.6276923076923077, 'AUC': 0.5554820143884892, 'PRAUC': 0.706560606060606}], 'CMMD': [{'Accuracy': 0.672069825436409, 'Loss': 0.5985224095045352, 'Precision': 0.8228571428571428, 'Recall': 0.717607973421927, 'F1': 0.7666370896184561, 'AUC': 0.6263039867109634, 'PRAUC': 0.8762175955460186}], 'VinDr': [{'Accuracy': 0.5703592814371258, 'Loss': 0.6651425709327062, 'Precision': 0.544256120527307, 'Recall': 0.8652694610778443, 'F1': 0.6682080924855491, 'AUC': 0.5703592814371257, 'PRAUC': 0.7384454255331147}], 'RSNA': [{'Accuracy': 0.5892857142857143, 'Loss': 0.6688100278377533, 'Precision': 0.5601374570446735, 'Recall': 0.8316326530612245, 'F1': 0.6694045174537988, 'AUC': 0.5892857142857143, 'PRAUC': 0.7379768917876429}]}, 26843.321502494044)
exp1 | DEBUG flwr 2023-11-25 03:07:25,819 | server.py:173 | evaluate_round 11: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 03:12:36,758 | server.py:187 | evaluate_round 11 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 03:12:36,760 | server.py:223 | fit_round 12: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 03:47:35,873 | server.py:237 | fit_round 12 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 03:49:55,359 | server.py:125 | fit progress: (12, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5340909090909091, 'Loss': 0.7209641021840713, 'Precision': 0.5048076923076923, 'Recall': 0.84, 'F1': 0.6306306306306306, 'AUC': 0.5494964028776979, 'PRAUC': 0.710282634032634}], 'CMMD': [{'Accuracy': 0.713216957605985, 'Loss': 0.5715934967293459, 'Precision': 0.8163265306122449, 'Recall': 0.7973421926910299, 'F1': 0.8067226890756304, 'AUC': 0.6286710963455149, 'PRAUC': 0.8828942120257023}], 'VinDr': [{'Accuracy': 0.5838323353293413, 'Loss': 0.6701120812268484, 'Precision': 0.5487804878048781, 'Recall': 0.9431137724550899, 'F1': 0.6938325991189427, 'AUC': 0.5838323353293414, 'PRAUC': 0.7601686870162114}], 'RSNA': [{'Accuracy': 0.5612244897959183, 'Loss': 0.6942993032932282, 'Precision': 0.5350877192982456, 'Recall': 0.9336734693877551, 'F1': 0.6802973977695167, 'AUC': 0.5612244897959183, 'PRAUC': 0.7509622269960616}]}, 29392.863502513967)
exp1 | DEBUG flwr 2023-11-25 03:49:55,404 | server.py:173 | evaluate_round 12: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 03:54:20,586 | server.py:187 | evaluate_round 12 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 03:54:20,587 | server.py:223 | fit_round 13: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 04:27:37,608 | server.py:237 | fit_round 13 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 04:29:23,377 | server.py:125 | fit progress: (13, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5378787878787878, 'Loss': 0.7181856719886556, 'Precision': 0.507537688442211, 'Recall': 0.808, 'F1': 0.6234567901234567, 'AUC': 0.5514820143884893, 'PRAUC': 0.703223389675651}], 'CMMD': [{'Accuracy': 0.672069825436409, 'Loss': 0.5947733638333339, 'Precision': 0.8383233532934131, 'Recall': 0.6976744186046512, 'F1': 0.7615593834995468, 'AUC': 0.6463372093023255, 'PRAUC': 0.8814652201136206}], 'VinDr': [{'Accuracy': 0.5553892215568862, 'Loss': 0.6892086473249254, 'Precision': 0.5327433628318584, 'Recall': 0.9011976047904192, 'F1': 0.6696329254727476, 'AUC': 0.5553892215568863, 'PRAUC': 0.741671082613534}], 'RSNA': [{'Accuracy': 0.5688775510204082, 'Loss': 0.6961447393894196, 'Precision': 0.5402985074626866, 'Recall': 0.923469387755102, 'F1': 0.6817325800376648, 'AUC': 0.5688775510204082, 'PRAUC': 0.7510166006701188}]}, 31760.88163305598)
exp1 | DEBUG flwr 2023-11-25 04:29:23,379 | server.py:173 | evaluate_round 13: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 04:35:07,259 | server.py:187 | evaluate_round 13 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 04:35:07,261 | server.py:223 | fit_round 14: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 05:07:58,085 | server.py:237 | fit_round 14 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 05:09:35,736 | server.py:125 | fit progress: (14, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.553030303030303, 'Loss': 0.7187043989405912, 'Precision': 0.517948717948718, 'Recall': 0.808, 'F1': 0.63125, 'AUC': 0.5658705035971223, 'PRAUC': 0.7084289044289045}], 'CMMD': [{'Accuracy': 0.6309226932668329, 'Loss': 0.6183540937947292, 'Precision': 0.84, 'Recall': 0.627906976744186, 'F1': 0.7186311787072244, 'AUC': 0.633953488372093, 'PRAUC': 0.873604361190048}], 'VinDr': [{'Accuracy': 0.562874251497006, 'Loss': 0.6996394644180933, 'Precision': 0.535958904109589, 'Recall': 0.937125748502994, 'F1': 0.681917211328976, 'AUC': 0.562874251497006, 'PRAUC': 0.7522608891805429}], 'RSNA': [{'Accuracy': 0.5561224489795918, 'Loss': 0.7280268120765686, 'Precision': 0.5333333333333333, 'Recall': 0.8979591836734694, 'F1': 0.6692015209125475, 'AUC': 0.5561224489795918, 'PRAUC': 0.741156462585034}]}, 34173.240732265054)
exp1 | DEBUG flwr 2023-11-25 05:09:35,738 | server.py:173 | evaluate_round 14: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 05:14:02,428 | server.py:187 | evaluate_round 14 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 05:14:02,428 | server.py:223 | fit_round 15: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 05:47:42,902 | server.py:237 | fit_round 15 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 05:49:28,444 | server.py:125 | fit progress: (15, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5378787878787878, 'Loss': 0.7262314628152287, 'Precision': 0.5076142131979695, 'Recall': 0.8, 'F1': 0.6211180124223602, 'AUC': 0.5510791366906476, 'PRAUC': 0.7011555914474696}], 'CMMD': [{'Accuracy': 0.6920199501246883, 'Loss': 0.5769498085274416, 'Precision': 0.817531305903399, 'Recall': 0.7591362126245847, 'F1': 0.7872523686477175, 'AUC': 0.6245681063122923, 'PRAUC': 0.8787327617577574}], 'VinDr': [{'Accuracy': 0.5673652694610778, 'Loss': 0.7015601233357475, 'Precision': 0.5402504472271914, 'Recall': 0.9041916167664671, 'F1': 0.6763717805151177, 'AUC': 0.5673652694610778, 'PRAUC': 0.7461731278052125}], 'RSNA': [{'Accuracy': 0.5382653061224489, 'Loss': 0.7578073561191558, 'Precision': 0.5217391304347826, 'Recall': 0.9183673469387755, 'F1': 0.6654343807763401, 'AUC': 0.5382653061224489, 'PRAUC': 0.7404614019520852}]}, 36565.94864357705)
exp1 | DEBUG flwr 2023-11-25 05:49:28,532 | server.py:173 | evaluate_round 15: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 05:54:04,730 | server.py:187 | evaluate_round 15 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 05:54:04,731 | server.py:223 | fit_round 16: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 06:27:14,895 | server.py:237 | fit_round 16 received 6 results and 0 failures
exp1 | INFO flwr 2023-11-25 06:29:08,326 | server.py:125 | fit progress: (16, 0.0, {'CBIS-DDSM': [{'Accuracy': 0.5340909090909091, 'Loss': 0.7631644746836495, 'Precision': 0.5050505050505051, 'Recall': 0.8, 'F1': 0.6191950464396285, 'AUC': 0.5474820143884893, 'PRAUC': 0.6998737373737375}], 'CMMD': [{'Accuracy': 0.7107231920199502, 'Loss': 0.5745421683087069, 'Precision': 0.8114478114478114, 'Recall': 0.8006644518272426, 'F1': 0.8060200668896321, 'AUC': 0.6203322259136212, 'PRAUC': 0.8808690992185744}], 'VinDr': [{'Accuracy': 0.5793413173652695, 'Loss': 0.7252746749491918, 'Precision': 0.5480943738656987, 'Recall': 0.9041916167664671, 'F1': 0.6824858757062147, 'AUC': 0.5793413173652695, 'PRAUC': 0.7500950911244662}], 'RSNA': [{'Accuracy': 0.5510204081632653, 'Loss': 0.7842673128843307, 'Precision': 0.5287356321839081, 'Recall': 0.9387755102040817, 'F1': 0.676470588235294, 'AUC': 0.5510204081632654, 'PRAUC': 0.7490616936429744}]}, 38945.83060172305)
exp1 | DEBUG flwr 2023-11-25 06:29:08,327 | server.py:173 | evaluate_round 16: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 06:34:19,431 | server.py:187 | evaluate_round 16 received 6 results and 0 failures
exp1 | DEBUG flwr 2023-11-25 06:34:19,433 | server.py:223 | fit_round 17: strategy sampled 6 clients (out of 6)
exp1 | DEBUG flwr 2023-11-25 07:06:32,304 | server.py:237 | fit_round 17 received 6 results and 0 failures
