exp1 | INFO flwr 2023-11-24 11:13:40,473 | app.py:151 | Starting Flower server, config: ServerConfig(num_rounds=20, round_timeout=None)
exp1 | DEBUG flwr 2023-11-24 11:50:30,337 | server.py:237 | fit_round 3 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 11:50:30,829 | server.py:173 | evaluate_round 3: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 11:51:39,540 | server.py:187 | evaluate_round 3 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 11:51:39,541 | server.py:223 | fit_round 4: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:02:33,602 | server.py:237 | fit_round 4 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:02:34,068 | server.py:173 | evaluate_round 4: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:03:41,708 | server.py:187 | evaluate_round 4 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:03:41,709 | server.py:223 | fit_round 5: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:14:26,598 | server.py:237 | fit_round 5 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:14:27,089 | server.py:173 | evaluate_round 5: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:15:36,450 | server.py:187 | evaluate_round 5 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:15:36,451 | server.py:223 | fit_round 6: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:26:17,897 | server.py:237 | fit_round 6 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:26:18,461 | server.py:173 | evaluate_round 6: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:27:26,598 | server.py:187 | evaluate_round 6 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:27:26,599 | server.py:223 | fit_round 7: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:38:13,625 | server.py:237 | fit_round 7 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:38:14,231 | server.py:173 | evaluate_round 7: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:39:21,783 | server.py:187 | evaluate_round 7 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:39:21,785 | server.py:223 | fit_round 8: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:50:09,827 | server.py:237 | fit_round 8 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:50:10,336 | server.py:173 | evaluate_round 8: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 12:51:16,976 | server.py:187 | evaluate_round 8 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 12:51:16,992 | server.py:223 | fit_round 9: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:02:07,497 | server.py:237 | fit_round 9 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:02:07,995 | server.py:173 | evaluate_round 9: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:03:16,285 | server.py:187 | evaluate_round 9 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:03:16,286 | server.py:223 | fit_round 10: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:14:05,246 | server.py:237 | fit_round 10 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:14:05,758 | server.py:173 | evaluate_round 10: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:15:10,034 | server.py:187 | evaluate_round 10 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:15:10,036 | server.py:223 | fit_round 11: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:25:44,816 | server.py:237 | fit_round 11 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:25:45,767 | server.py:173 | evaluate_round 11: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:26:50,485 | server.py:187 | evaluate_round 11 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:26:50,487 | server.py:223 | fit_round 12: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:37:31,844 | server.py:237 | fit_round 12 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:37:32,412 | server.py:173 | evaluate_round 12: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:38:36,573 | server.py:187 | evaluate_round 12 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:38:36,574 | server.py:223 | fit_round 13: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:49:18,834 | server.py:237 | fit_round 13 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:49:19,381 | server.py:173 | evaluate_round 13: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 13:50:24,647 | server.py:187 | evaluate_round 13 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 13:50:24,648 | server.py:223 | fit_round 14: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:01:04,707 | server.py:237 | fit_round 14 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:01:05,235 | server.py:173 | evaluate_round 14: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:02:08,711 | server.py:187 | evaluate_round 14 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:02:08,712 | server.py:223 | fit_round 15: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:12:46,099 | server.py:237 | fit_round 15 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:12:46,633 | server.py:173 | evaluate_round 15: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:13:50,924 | server.py:187 | evaluate_round 15 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:13:50,924 | server.py:223 | fit_round 16: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:24:34,734 | server.py:237 | fit_round 16 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:24:35,282 | server.py:173 | evaluate_round 16: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:25:39,340 | server.py:187 | evaluate_round 16 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:25:39,341 | server.py:223 | fit_round 17: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:36:21,810 | server.py:237 | fit_round 17 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:36:22,701 | server.py:173 | evaluate_round 17: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:37:26,642 | server.py:187 | evaluate_round 17 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:37:26,643 | server.py:223 | fit_round 18: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:48:00,862 | server.py:237 | fit_round 18 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:48:01,417 | server.py:173 | evaluate_round 18: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:49:06,182 | server.py:187 | evaluate_round 18 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:49:06,183 | server.py:223 | fit_round 19: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 14:59:49,287 | server.py:237 | fit_round 19 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 14:59:50,472 | server.py:173 | evaluate_round 19: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 15:00:53,880 | server.py:187 | evaluate_round 19 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 15:00:53,917 | server.py:223 | fit_round 20: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 15:11:39,730 | server.py:237 | fit_round 20 received 4 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 15:11:40,263 | server.py:173 | evaluate_round 20: strategy sampled 4 clients (out of 4)
exp1 | DEBUG flwr 2023-11-24 15:12:45,661 | server.py:187 | evaluate_round 20 received 4 results and 0 failures
exp1 | INFO flwr 2023-11-24 15:12:45,664 | server.py:147 | FL finished in 14069.294701641891
exp1 | INFO flwr 2023-11-24 15:12:45,664 | app.py:218 | app_fit: losses_distributed [(1, 0.8326247170189026), (2, 0.8036804334913238), (3, 1.0972912006521718), (4, 0.9191233931233719), (5, 0.846795523155442), (6, 0.791148663856797), (7, 0.7718046017671013), (8, 0.6182136301823865), (9, 0.5687738036279508), (10, 0.6173866675467504), (11, 0.608922207456429), (12, 0.5513824355120044), (13, 0.6555760947467018), (14, 0.557702537874848), (15, 0.5400310397596709), (16, 0.6080287093838094), (17, 0.5285562550472069), (18, 0.4972157761216276), (19, 0.5630001832826566), (20, 0.7223449571028365)]
exp1 | INFO flwr 2023-11-24 15:12:45,665 | app.py:219 | app_fit: metrics_distributed_fit {}
exp1 | INFO flwr 2023-11-24 15:12:45,665 | app.py:220 | app_fit: metrics_distributed {'recall': [(1, 1.0), (2, 1.0), (3, 1.0), (4, 1.0), (5, 0.9655765996311622), (6, 0.9960090082385473), (7, 0.8224942534387503), (8, 0.7675235203527906), (9, 0.6895708465763327), (10, 0.8576024838354297), (11, 0.7003660656195719), (12, 0.5607909225459079), (13, 0.5075783227050858), (14, 0.4978060340891324), (15, 0.5414726590174366), (16, 0.5331404025981711), (17, 0.47444747969591605), (18, 0.36647895144090126), (19, 0.39535661409233647), (20, 0.29414953008069117)], 'auc': [(1, 0.5), (2, 0.5), (3, 0.5), (4, 0.5), (5, 0.531127542886715), (6, 0.5015963967045811), (7, 0.5321980665683003), (8, 0.547361652207759), (9, 0.5226120914760807), (10, 0.5708817780279282), (11, 0.6134099339445984), (12, 0.5748646694798891), (13, 0.617665479266374), (14, 0.6169178607542505), (15, 0.5891750315213907), (16, 0.6051584199028467), (17, 0.6048273986022612), (18, 0.5808870275202549), (19, 0.5993695550566069), (20, 0.5717744370464406)], 'precision': [(1, 0.5759879396576812), (2, 0.5759879396576811), (3, 0.5759879396576811), (4, 0.5759879396576811), (5, 0.5956546788305835), (6, 0.5768110817084809), (7, 0.6235699742649646), (8, 0.6258422413313511), (9, 0.6360095854190138), (10, 0.6225437176557803), (11, 0.6705168079646529), (12, 0.6809239832494953), (13, 0.7233643748362583), (14, 0.7701965386291247), (15, 0.6900582254832265), (16, 0.7326177130152491), (17, 0.7121789024639439), (18, 0.7260417638939702), (19, 0.7293794509533488), (20, 0.7471256170077424)], 'loss': [(1, 0.8326247170189026), (2, 0.8036804334913238), (3, 1.0972912006521718), (4, 0.9191233931233719), (5, 0.846795523155442), (6, 0.791148663856797), (7, 0.7718046017671013), (8, 0.6182136301823865), (9, 0.5687738036279508), (10, 0.6173866675467504), (11, 0.608922207456429), (12, 0.5513824355120044), (13, 0.6555760947467018), (14, 0.557702537874848), (15, 0.5400310397596709), (16, 0.6080287093838094), (17, 0.5285562550472069), (18, 0.4972157761216276), (19, 0.5630001832826566), (20, 0.7223449571028365)], 'accuracy': [(1, 0.5759879396576812), (2, 0.5759879396576811), (3, 0.5759879396576811), (4, 0.5759879396576811), (5, 0.6071154825443962), (6, 0.5775843363622623), (7, 0.6207307821749101), (8, 0.4959679869075025), (9, 0.4400660092810042), (10, 0.5558509306994998), (11, 0.6157503360986105), (12, 0.4893638437125378), (13, 0.6419089220970012), (14, 0.5958691960048919), (15, 0.527788685698294), (16, 0.6399667882592549), (17, 0.5768375385804679), (18, 0.5047681305777368), (19, 0.5768639333817295), (20, 0.5095917384861395)], 'prauc': [(1, 0.7879939698288406), (2, 0.7879939698288406), (3, 0.7879939698288406), (4, 0.7879939698288406), (5, 0.7892214893230824), (6, 0.7874077929138773), (7, 0.7645718256017794), (8, 0.7817157301686593), (9, 0.7773400624798478), (10, 0.791390389512727), (11, 0.7729082667880611), (12, 0.7685660059017736), (13, 0.7452257527032874), (14, 0.7784775866266943), (15, 0.7606445948600822), (16, 0.7554029910257373), (17, 0.7465824878694999), (18, 0.7413727707297598), (19, 0.733427555044563), (20, 0.7291016086687485)], 'f1_score': [(1, 0.7223009761803006), (2, 0.7223009761803006), (3, 0.7223009761803006), (4, 0.7223009761803006), (5, 0.729484967178237), (6, 0.7221199415024616), (7, 0.6780005115805563), (8, 0.6094990234914591), (9, 0.5135151744910103), (10, 0.6821204660488952), (11, 0.6677909838849324), (12, 0.49818756195736164), (13, 0.5798131345440499), (14, 0.5634656587877592), (15, 0.5453305569170346), (16, 0.5951678642246477), (17, 0.5412588386602012), (18, 0.4257718516254061), (19, 0.49800763048477414), (20, 0.378728817782692)]}
exp1 | INFO flwr 2023-11-24 15:12:45,665 | app.py:221 | app_fit: losses_centralized []
exp1 | INFO flwr 2023-11-24 15:12:45,665 | app.py:222 | app_fit: metrics_centralized {}
