exp1 | INFO flwr 2023-11-24 14:26:24,794 | app.py:151 | Starting Flower server, config: ServerConfig(num_rounds=20, round_timeout=None)
exp1 | INFO flwr 2023-11-24 15:05:11,639 | server.py:125 | fit progress: (1, 0.0, {'CBIS-DDSM': [(0.5681818181818182, tensor(0.6797, device='cuda:0'), 0.7391304347826086, 0.136, 0.22972972972972974, 0.5464172661870504, 0.6421106719367589)], 'CMMD': [(0.3179551122194514, tensor(0.7096, device='cuda:0'), 0.9365079365079365, 0.09800664451827243, 0.1774436090225564, 0.5390033222591362, 0.8557859688173438)], 'VinDr': [(0.5029940119760479, tensor(0.6240, device='cuda:0'), 1.0, 0.005988023952095809, 0.011904761904761906, 0.5029940119760479, 0.7514970059880239)], 'RSNA': [(0.49744897959183676, tensor(0.7641, device='cuda:0'), 0.0, 0.0, 0.0, 0.49744897959183676, 0.25)]}, 1582.475533380988)
exp1 | DEBUG flwr 2023-11-24 15:05:14,316 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 15:07:08,738 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 15:07:08,775 | server.py:223 | fit_round 2: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 15:29:35,930 | server.py:237 | fit_round 2 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 15:33:12,498 | server.py:125 | fit progress: (2, 0.0, {'CBIS-DDSM': [(0.5795454545454546, tensor(0.6770, device='cuda:0'), 0.625, 0.28, 0.3867403314917127, 0.5644604316546763, 0.6229545454545455)], 'CMMD': [(0.3740648379052369, tensor(0.6288, device='cuda:0'), 0.8246753246753247, 0.21096345514950166, 0.33597883597883593, 0.5379817275747508, 0.813954053254059)], 'VinDr': [(0.5329341317365269, tensor(0.5873, device='cuda:0'), 1.0, 0.0658682634730539, 0.12359550561797754, 0.5329341317365269, 0.7664670658682635)], 'RSNA': [(0.5127551020408163, tensor(0.7786, device='cuda:0'), 0.6923076923076923, 0.04591836734693878, 0.0861244019138756, 0.5127551020408163, 0.6076334379905809)]}, 3263.2847580040107)
exp1 | DEBUG flwr 2023-11-24 15:33:15,660 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 15:35:10,009 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 15:35:10,060 | server.py:223 | fit_round 3: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 15:57:01,930 | server.py:237 | fit_round 3 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 16:00:34,981 | server.py:125 | fit progress: (3, 0.0, {'CBIS-DDSM': [(0.6363636363636364, tensor(0.6751, device='cuda:0'), 0.6559139784946236, 0.488, 0.5596330275229359, 0.6288920863309353, 0.693169110459433)], 'CMMD': [(0.3915211970074813, tensor(0.6628, device='cuda:0'), 0.8238636363636364, 0.24086378737541528, 0.37275064267352187, 0.5429318936877077, 0.8172764300740145)], 'VinDr': [(0.5733532934131736, tensor(0.6153, device='cuda:0'), 0.9622641509433962, 0.15269461077844312, 0.26356589147286824, 0.5733532934131735, 0.7693057281663088)], 'RSNA': [(0.5433673469387755, tensor(0.7460, device='cuda:0'), 0.7931034482758621, 0.11734693877551021, 0.20444444444444446, 0.5433673469387754, 0.6758884588318086)]}, 4905.815289462917)
exp1 | DEBUG flwr 2023-11-24 16:00:38,053 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 16:02:36,644 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 16:02:36,678 | server.py:223 | fit_round 4: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 16:25:01,263 | server.py:237 | fit_round 4 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 16:28:34,578 | server.py:125 | fit progress: (4, 0.0, {'CBIS-DDSM': [(0.6022727272727273, tensor(0.6768, device='cuda:0'), 0.6470588235294118, 0.352, 0.45595854922279794, 0.5896690647482014, 0.6529385026737968)], 'CMMD': [(0.42019950124688277, tensor(0.6336, device='cuda:0'), 0.8341463414634146, 0.2840531561461794, 0.42379182156133827, 0.5570265780730896, 0.8278029907000588)], 'VinDr': [(0.5688622754491018, tensor(0.5801, device='cuda:0'), 0.9791666666666666, 0.1407185628742515, 0.24607329842931935, 0.5688622754491018, 0.7747629740518961)], 'RSNA': [(0.5586734693877551, tensor(0.7681, device='cuda:0'), 0.8484848484848485, 0.14285714285714285, 0.2445414847161572, 0.5586734693877551, 0.7099567099567101)]}, 6585.422840156942)
exp1 | DEBUG flwr 2023-11-24 16:28:37,759 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 16:30:29,298 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 16:30:29,299 | server.py:223 | fit_round 5: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 16:51:55,466 | server.py:237 | fit_round 5 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 16:55:17,727 | server.py:125 | fit progress: (5, 0.0, {'CBIS-DDSM': [(0.5946969696969697, tensor(0.6834, device='cuda:0'), 0.65, 0.312, 0.42162162162162165, 0.5804604316546763, 0.6438787878787878)], 'CMMD': [(0.42768079800498754, tensor(0.6948, device='cuda:0'), 0.848780487804878, 0.28903654485049834, 0.43122676579925656, 0.5670182724252492, 0.8357414340334238)], 'VinDr': [(0.5583832335329342, tensor(0.5171, device='cuda:0'), 0.9534883720930233, 0.12275449101796407, 0.21750663129973474, 0.5583832335329341, 0.7574328088010026)], 'RSNA': [(0.5433673469387755, tensor(0.8255, device='cuda:0'), 0.7297297297297297, 0.1377551020408163, 0.2317596566523605, 0.5433673469387755, 0.6493036403750689)]}, 8188.572484349948)
exp1 | DEBUG flwr 2023-11-24 16:55:20,188 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 16:57:07,722 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 16:57:07,756 | server.py:223 | fit_round 6: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 17:18:31,852 | server.py:237 | fit_round 6 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 17:21:49,021 | server.py:125 | fit progress: (6, 0.0, {'CBIS-DDSM': [(0.6060606060606061, tensor(0.6557, device='cuda:0'), 0.6060606060606061, 0.48, 0.5357142857142857, 0.5997122302158273, 0.6661363636363636)], 'CMMD': [(0.5448877805486284, tensor(0.6521, device='cuda:0'), 0.7581699346405228, 0.5780730897009967, 0.6559849198868991, 0.5115365448504984, 0.8264756268839767)], 'VinDr': [(0.6347305389221557, tensor(0.5092, device='cuda:0'), 0.8629032258064516, 0.3203592814371258, 0.4672489082969432, 0.6347305389221557, 0.7615414332625072)], 'RSNA': [(0.6122448979591837, tensor(0.7295, device='cuda:0'), 0.6410256410256411, 0.5102040816326531, 0.5681818181818182, 0.6122448979591837, 0.6980638409209838)]}, 9779.866155678988)
exp1 | DEBUG flwr 2023-11-24 17:21:49,805 | server.py:173 | evaluate_round 6: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 17:23:42,297 | server.py:187 | evaluate_round 6 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 17:23:42,326 | server.py:223 | fit_round 7: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 17:45:14,861 | server.py:237 | fit_round 7 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 17:48:37,281 | server.py:125 | fit progress: (7, 0.0, {'CBIS-DDSM': [(0.6287878787878788, tensor(0.6648, device='cuda:0'), 0.6261682242990654, 0.536, 0.5775862068965517, 0.6241151079136691, 0.6909325969980176)], 'CMMD': [(0.5810473815461347, tensor(0.4767, device='cuda:0'), 0.7817796610169492, 0.6129568106312292, 0.6871508379888268, 0.5489784053156146, 0.8426300812106229)], 'VinDr': [(0.6167664670658682, tensor(0.4602, device='cuda:0'), 0.8545454545454545, 0.281437125748503, 0.4234234234234234, 0.6167664670658682, 0.7476320087098529)], 'RSNA': [(0.6198979591836735, tensor(0.7828, device='cuda:0'), 0.6620689655172414, 0.4897959183673469, 0.563049853372434, 0.6198979591836734, 0.7034834623504574)]}, 11388.07603076892)
exp1 | DEBUG flwr 2023-11-24 17:48:40,193 | server.py:173 | evaluate_round 7: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 17:50:26,130 | server.py:187 | evaluate_round 7 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 17:50:26,186 | server.py:223 | fit_round 8: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 18:12:06,950 | server.py:237 | fit_round 8 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 18:15:20,426 | server.py:125 | fit progress: (8, 0.0, {'CBIS-DDSM': [(0.6174242424242424, tensor(0.6412, device='cuda:0'), 0.6111111111111112, 0.528, 0.5665236051502146, 0.6129208633093526, 0.6812979797979799)], 'CMMD': [(0.5236907730673317, tensor(0.3819, device='cuda:0'), 0.7736318407960199, 0.5166112956810631, 0.6195219123505976, 0.5308056478405315, 0.8265430146225814)], 'VinDr': [(0.624251497005988, tensor(0.4852, device='cuda:0'), 0.7902097902097902, 0.3383233532934132, 0.4737945492662474, 0.624251497005988, 0.7296857334282485)], 'RSNA': [(0.6428571428571429, tensor(0.8078, device='cuda:0'), 0.71875, 0.46938775510204084, 0.5679012345679012, 0.6428571428571429, 0.7267219387755102)]}, 12991.270812214003)
exp1 | DEBUG flwr 2023-11-24 18:15:20,778 | server.py:173 | evaluate_round 8: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 18:17:10,184 | server.py:187 | evaluate_round 8 received 3 results and 0 failures
exp1 | DEBUG flwr 2023-11-24 18:17:10,258 | server.py:223 | fit_round 9: strategy sampled 3 clients (out of 3)
exp1 | DEBUG flwr 2023-11-24 18:38:50,622 | server.py:237 | fit_round 9 received 3 results and 0 failures
exp1 | INFO flwr 2023-11-24 18:42:06,581 | server.py:125 | fit progress: (9, 0.0, {'CBIS-DDSM': [(0.6212121212121212, tensor(0.7201, device='cuda:0'), 0.6404494382022472, 0.456, 0.5327102803738318, 0.6128920863309353, 0.6770125978890025)], 'CMMD': [(0.527431421446384, tensor(0.4119, device='cuda:0'), 0.7623529411764706, 0.5382059800664452, 0.6309639727361246, 0.5166029900332225, 0.8235961688508843)], 'VinDr': [(0.6092814371257484, tensor(0.3969, device='cuda:0'), 0.811965811965812, 0.2844311377245509, 0.42128603104212864, 0.6092814371257486, 0.7270906904140437)], 'RSNA': [(0.6122448979591837, tensor(0.8631, device='cuda:0'), 0.6617647058823529, 0.45918367346938777, 0.5421686746987951, 0.6122448979591837, 0.6956782713085234)]}, 14597.402380740969)
exp1 | DEBUG flwr 2023-11-24 18:42:09,823 | server.py:173 | evaluate_round 9: strategy sampled 3 clients (out of 3)
